Sucursal,Producto,Año,Mes,Unidades_vendidas,Ingreso_total,Costo_total
Sucursal Sur,Fanta,2020,4,2042,4015836.27,2442754.16
Sucursal Sur,Sprite,2020,4,7719,16076419.34,10142216.66
Sucursal Sur,7 Up,2020,4,1016,1438720.73,1118614.5
Sucursal Sur,Pepsi,2020,4,7807,13874368.66,8985291.77
Sucursal Norte,Coca Cola,2020,5,10026,18281121.29,13958899.19
Sucursal Norte,Fanta,2020,5,1954,3794464.84,2941740.28
Sucursal Norte,Sprite,2020,5,8520,16274088.06,10184218.89
Sucursal Norte,7 Up,2020,5,1040,1689337.59,1133428.58
Sucursal Norte,Pepsi,2020,5,8176,14925285.08,9215796.85
Sucursal Centro,Coca Cola,2020,5,10432,22900674.45,14928541.95
Sucursal Centro,Fanta,2020,5,1868,3546363.72,2571393.25
Sucursal Centro,Sprite,2020,5,8413,14425076.01,11313942.3
Sucursal Centro,7 Up,2020,5,1098,1734695.98,1334572.66
Sucursal Centro,Pepsi,2020,5,8038,14247331.06,9746931.37
Sucursal Sur,Coca Cola,2020,5,10620,22110558.61,15794376.6
Sucursal Sur,Fanta,2020,5,1891,3656447.2,2656547.22
Sucursal Sur,Sprite,2020,5,7572,15292313.12,10804956.39
Sucursal Sur,7 Up,2020,5,1039,1432220.78,903502.29
Sucursal Sur,Pepsi,2020,5,8462,13700998.24,10365977.93
Sucursal Norte,Coca Cola,2020,6,9814,17788200.37,10973557.89
Sucursal Norte,Fanta,2020,6,2122,4029336.52,3191089.28
Sucursal Norte,Sprite,2020,6,8734,17911817.18,13936992.42
Sucursal Norte,7 Up,2020,6,1079,1464033.71,986466.54
Sucursal Norte,Pepsi,2020,6,7409,11580331.72,7922224.1
Sucursal Centro,Coca Cola,2020,6,9051,19177325.64,13545179.2
Sucursal Centro,Fanta,2020,6,2126,4006012.45,2635594.45
Sucursal Centro,Sprite,2020,6,8454,17426332.52,12913334.74
Sucursal Centro,7 Up,2020,6,903,1439909.09,947468.82
Sucursal Centro,Pepsi,2020,6,8362,14720067.9,9669719.4
Sucursal Sur,Coca Cola,2020,6,9875,19952348.23,12096520.86
Sucursal Sur,Fanta,2020,6,1900,3674920.05,2265594.65
Sucursal Sur,Sprite,2020,6,8671,16700171.01,11516561.89
Sucursal Sur,7 Up,2020,6,945,1396380.0,993050.4
Sucursal Sur,Pepsi,2020,6,8272,14919347.24,9450617.82
Sucursal Norte,Coca Cola,2020,7,10441,19624997.33,13486644.25
Sucursal Norte,Fanta,2020,7,2017,3852714.93,2897272.0
Sucursal Norte,Sprite,2020,7,7327,15291007.07,9960059.7
Sucursal Norte,7 Up,2020,7,1065,1557086.1,980432.59
Sucursal Norte,Pepsi,2020,7,8504,14901205.66,10696952.06
Sucursal Centro,Coca Cola,2020,7,10774,20134163.33,14573417.96
Sucursal Centro,Fanta,2020,7,2033,3582180.32,2318468.51
Sucursal Centro,Sprite,2020,7,7626,13086025.23,8240901.38
Sucursal Centro,7 Up,2020,7,986,1515616.19,1139416.0
Sucursal Centro,Pepsi,2020,7,8198,12861826.64,9851401.92
Sucursal Sur,Coca Cola,2020,7,10935,20565737.45,12754916.35
Sucursal Sur,Fanta,2020,7,2198,3850528.19,2726105.39
Sucursal Sur,Sprite,2020,7,8298,14725724.19,10241444.98
Sucursal Sur,7 Up,2020,7,973,1460757.01,1073684.65
Sucursal Sur,Pepsi,2020,7,8726,14323604.01,9085258.29
Sucursal Norte,Coca Cola,2020,8,10827,21301646.82,14281286.83
Sucursal Norte,Fanta,2020,8,2000,3623544.55,2503095.95
Sucursal Norte,Sprite,2020,8,7388,13946044.06,9531862.75
Sucursal Norte,7 Up,2020,8,986,1495655.46,990769.03
Sucursal Norte,Pepsi,2020,8,8638,14506988.36,10255292.75
Sucursal Centro,Coca Cola,2020,8,10943,22312040.2,17243670.91
Sucursal Centro,Fanta,2020,8,2117,3521546.56,2331932.98
Sucursal Centro,Sprite,2020,8,7761,15101901.31,10061365.78
Sucursal Centro,7 Up,2020,8,1005,1582441.63,1013512.33
Sucursal Centro,Pepsi,2020,8,8421,14376612.12,9619764.81
Sucursal Sur,Coca Cola,2020,8,9363,18618676.3,14072074.39
Sucursal Sur,Fanta,2020,8,2019,3507232.18,2498876.07
Sucursal Sur,Sprite,2020,8,7768,15647329.47,11820350.57
Sucursal Sur,7 Up,2020,8,1056,1543930.63,1121747.16
Sucursal Sur,Pepsi,2020,8,8415,14182506.34,9315695.48
Sucursal Norte,Coca Cola,2020,9,10501,22668503.83,15271095.55
Sucursal Norte,Fanta,2020,9,2052,3889524.86,3021720.83
Sucursal Norte,Sprite,2020,9,8775,18053028.1,14402787.7
Sucursal Norte,7 Up,2020,9,1084,1632538.3,1161361.71
Sucursal Norte,Pepsi,2020,9,8309,12730676.97,9878465.14
Sucursal Centro,Coca Cola,2020,9,9427,19620970.47,15369189.29
Sucursal Centro,Fanta,2020,9,2104,3947875.42,2770517.37
Sucursal Centro,Sprite,2020,9,7685,14357798.89,9866546.33
Sucursal Centro,7 Up,2020,9,1079,1618202.6,1293694.8
Sucursal Centro,Pepsi,2020,9,8637,14914553.79,11234298.33
Sucursal Sur,Coca Cola,2020,9,9073,16911479.87,12939194.53
Sucursal Sur,Fanta,2020,9,2123,3893565.57,2884249.7
Sucursal Sur,Sprite,2020,9,7729,14308837.82,10589844.35
Sucursal Sur,7 Up,2020,9,933,1359262.78,1013605.71
Sucursal Sur,Pepsi,2020,9,8019,14931547.7,11706073.58
Sucursal Norte,Coca Cola,2020,10,10884,22640136.16,15390526.94
Sucursal Norte,Fanta,2020,10,1906,3290204.43,2560151.28
Sucursal Norte,Sprite,2020,10,7925,14805604.81,10375596.91
Sucursal Norte,7 Up,2020,10,1088,1619896.23,1056822.96
Sucursal Norte,Pepsi,2020,10,8051,14282935.62,10104353.68
Sucursal Centro,Coca Cola,2020,10,10293,22305515.35,14461885.95
Sucursal Centro,Fanta,2020,10,1873,3667361.76,2476036.37
Sucursal Centro,Sprite,2020,10,8280,16637821.82,11220403.19
Sucursal Centro,7 Up,2020,10,990,1442138.4,879941.83
Sucursal Centro,Pepsi,2020,10,8675,14974309.29,11152526.92
Sucursal Sur,Coca Cola,2020,10,10406,20551297.59,13299820.85
Sucursal Sur,Fanta,2020,10,2197,4275220.5,2956811.25
Sucursal Sur,Sprite,2020,10,8510,15992043.49,12358070.15
Sucursal Sur,7 Up,2020,10,948,1483349.34,1110622.29
Sucursal Sur,Pepsi,2020,10,8386,14750774.92,10648045.42
Sucursal Norte,Coca Cola,2020,11,9814,18658079.53,13946970.14
Sucursal Norte,Fanta,2020,11,1921,3415375.76,2727806.79
Sucursal Norte,Sprite,2020,11,7831,14034207.9,9373343.36
Sucursal Norte,7 Up,2020,11,1079,1628344.3,1133509.85
Sucursal Norte,Pepsi,2020,11,7822,14094968.09,8841315.1
Sucursal Centro,Coca Cola,2020,11,10062,19441716.26,13342915.09
Sucursal Centro,Fanta,2020,11,1928,3614485.12,2320254.93
Sucursal Centro,Sprite,2020,11,7919,16079066.74,10774467.72
Sucursal Centro,7 Up,2020,11,1014,1604141.95,1155869.8
Sucursal Centro,Pepsi,2020,11,8763,15415366.5,11211347.07
Sucursal Sur,Coca Cola,2020,11,10109,21542410.37,15803136.07
Sucursal Sur,Fanta,2020,11,2005,3892947.04,3000039.36
Sucursal Sur,Sprite,2020,11,8497,17667852.42,12240289.85
Sucursal Sur,7 Up,2020,11,1042,1462769.3,1078240.62
Sucursal Sur,Pepsi,2020,11,7209,13299314.02,10428626.65
Sucursal Norte,Coca Cola,2020,12,9008,19261915.27,12930600.28
Sucursal Norte,Fanta,2020,12,2104,3975279.27,3100113.82
Sucursal Norte,Sprite,2020,12,7814,15382627.64,11674367.24
Sucursal Norte,7 Up,2020,12,1093,1650643.87,1062936.43
Sucursal Norte,Pepsi,2020,12,7578,13281382.6,7992133.8
Sucursal Centro,Coca Cola,2020,12,9208,17805453.21,12206069.14
Sucursal Centro,Fanta,2020,12,1827,3177249.09,2430635.11
Sucursal Centro,Sprite,2020,12,7443,14530228.36,10265740.92
Sucursal Centro,7 Up,2020,12,943,1369770.44,889141.26
Sucursal Centro,Pepsi,2020,12,7484,13117398.58,9818837.1
Sucursal Sur,Coca Cola,2020,12,9289,17141947.73,11936095.03
Sucursal Sur,Fanta,2020,12,1991,3538016.71,2821217.39
Sucursal Sur,Sprite,2020,12,8400,15204653.42,10268972.72
Sucursal Sur,7 Up,2020,12,917,1341703.02,879385.77
Sucursal Sur,Pepsi,2020,12,8577,15308643.79,11065074.23
Sucursal Norte,Coca Cola,2021,1,11585,27510621.76,21191569.59
Sucursal Norte,Fanta,2021,1,1714,2630205.98,1860171.62
Sucursal Norte,Sprite,2021,1,7075,15312872.25,10214938.3
Sucursal Norte,7 Up,2021,1,1399,1990559.3,1463357.47
Sucursal Norte,Pepsi,2021,1,7390,16130595.35,9876898.88
Sucursal Centro,Coca Cola,2021,1,10862,30173772.19,23734234.22
Sucursal Centro,Fanta,2021,1,1629,2362503.94,1711585.76
Sucursal Centro,Sprite,2021,1,6969,15778830.32,11764438.27
Sucursal Centro,7 Up,2021,1,1512,2419608.39,1553711.76
Sucursal Centro,Pepsi,2021,1,7328,15113944.67,10856028.7
Sucursal Sur,Coca Cola,2021,1,11546,31578974.37,24951686.23
Sucursal Sur,Fanta,2021,1,1440,2115804.81,1377522.34
Sucursal Sur,Sprite,2021,1,6834,15562672.41,10228998.2
Sucursal Sur,7 Up,2021,1,1517,2470313.33,1865941.19
Sucursal Sur,Pepsi,2021,1,8103,17063891.72,11520856.58
Sucursal Norte,Coca Cola,2021,2,10705,28775094.56,20122635.78
Sucursal Norte,Fanta,2021,2,1528,2304699.86,1519282.61
Sucursal Norte,Sprite,2021,2,7085,14610841.6,9303692.28
Sucursal Norte,7 Up,2021,2,1598,2257181.8,1550568.63
Sucursal Norte,Pepsi,2021,2,8376,18098902.36,11757392.54
Sucursal Centro,Coca Cola,2021,2,10915,26341879.48,18594922.81
Sucursal Centro,Fanta,2021,2,1563,2423393.54,1454976.25
Sucursal Centro,Sprite,2021,2,7748,17446841.05,12394127.27
Sucursal Centro,7 Up,2021,2,1583,2431910.4,1790153.1
Sucursal Centro,Pepsi,2021,2,8733,18599599.31,12299720.5
Sucursal Sur,Coca Cola,2021,2,10680,29408296.77,19774447.74
Sucursal Sur,Fanta,2021,2,1715,2300620.89,1538617.42
Sucursal Sur,Sprite,2021,2,7763,15269588.61,10569267.77
Sucursal Sur,7 Up,2021,2,1385,2074017.89,1421734.24
Sucursal Sur,Pepsi,2021,2,7211,15032358.86,10154539.16
Sucursal Norte,Coca Cola,2021,3,11873,29357301.03,17823938.41
Sucursal Norte,Fanta,2021,3,1487,2283594.97,1680501.0
Sucursal Norte,Sprite,2021,3,7527,15940942.68,9674214.94
Sucursal Norte,7 Up,2021,3,1457,2012998.42,1552448.31
Sucursal Norte,Pepsi,2021,3,7503,14678103.0,9640226.31
Sucursal Centro,Coca Cola,2021,3,10588,29863995.14,18692365.26
Sucursal Centro,Fanta,2021,3,1455,2051241.83,1595175.52
Sucursal Centro,Sprite,2021,3,7762,17660995.48,11742414.7
Sucursal Centro,7 Up,2021,3,1487,2272594.56,1509611.39
Sucursal Centro,Pepsi,2021,3,8350,17304516.79,11639819.06
Sucursal Sur,Coca Cola,2021,3,11809,30489868.51,23166616.67
Sucursal Sur,Fanta,2021,3,1450,2289409.28,1458934.65
Sucursal Sur,Sprite,2021,3,7248,13703526.73,9935441.79
Sucursal Sur,7 Up,2021,3,1601,2227515.62,1368827.43
Sucursal Sur,Pepsi,2021,3,8722,17695681.57,11440039.74
Sucursal Norte,Coca Cola,2021,4,10204,23956823.83,14385198.46
Sucursal Norte,Fanta,2021,4,1582,2116652.86,1644425.52
Sucursal Norte,Sprite,2021,4,6736,13701397.13,10616233.29
Sucursal Norte,7 Up,2021,4,1430,2275036.44,1478204.22
Sucursal Norte,Pepsi,2021,4,7460,14340461.2,9120034.77
Sucursal Centro,Coca Cola,2021,4,11201,31745675.18,22650124.84
Sucursal Centro,Fanta,2021,4,1525,2208989.5,1628671.86
Sucursal Centro,Sprite,2021,4,7460,16814680.52,10506260.25
Sucursal Centro,7 Up,2021,4,1417,1956659.83,1466309.28
Sucursal Centro,Pepsi,2021,4,8427,15615147.35,10585528.95
Sucursal Sur,Coca Cola,2021,4,11251,28862054.64,20834657.38
Sucursal Sur,Fanta,2021,4,1626,2373698.37,1515929.89
Sucursal Sur,Sprite,2021,4,7123,15137176.44,10189469.58
Sucursal Sur,7 Up,2021,4,1613,2568107.51,1779569.57
Sucursal Sur,Pepsi,2021,4,7464,15438070.28,11733770.94
Sucursal Norte,Coca Cola,2021,5,10286,24491239.15,15131639.71
Sucursal Norte,Fanta,2021,5,1673,2361041.89,1664937.61
Sucursal Norte,Sprite,2021,5,6804,13193765.32,8767061.56
Sucursal Norte,7 Up,2021,5,1440,2339810.03,1783359.72
Sucursal Norte,Pepsi,2021,5,7294,14882939.75,9007842.55
Sucursal Centro,Coca Cola,2021,5,10482,27945227.91,21344239.81
Sucursal Centro,Fanta,2021,5,1445,1964631.51,1477207.98
Sucursal Centro,Sprite,2021,5,7117,15807004.13,9832554.67
Sucursal Centro,7 Up,2021,5,1358,2231789.05,1515658.51
Sucursal Centro,Pepsi,2021,5,7666,17202247.38,11728263.01
Sucursal Sur,Coca Cola,2021,5,11373,29159400.99,21144684.41
Sucursal Sur,Fanta,2021,5,1620,2286258.89,1492716.79
Sucursal Sur,Sprite,2021,5,7888,16863304.28,10980422.02
Sucursal Sur,7 Up,2021,5,1519,2126974.99,1599671.19
Sucursal Sur,Pepsi,2021,5,7978,15432109.2,10688898.54
Sucursal Norte,Coca Cola,2021,6,10296,24705814.39,17626608.25
Sucursal Norte,Fanta,2021,6,1489,1967844.12,1491771.32
Sucursal Norte,Sprite,2021,6,6714,14285341.39,8773262.99
Sucursal Norte,7 Up,2021,6,1452,2289212.17,1405244.8
Sucursal Norte,Pepsi,2021,6,8302,18283640.78,13814029.3
Sucursal Centro,Coca Cola,2021,6,11618,29901722.25,22192324.48
Sucursal Centro,Fanta,2021,6,1530,2338028.83,1545407.23
Sucursal Centro,Sprite,2021,6,7550,14808827.6,10612947.23
Sucursal Centro,7 Up,2021,6,1541,2528154.92,1839289.29
Sucursal Centro,Pepsi,2021,6,8004,16415991.55,10125565.24
Sucursal Sur,Coca Cola,2021,6,10801,29712222.35,20930077.65
Sucursal Sur,Fanta,2021,6,1537,2327880.46,1641630.42
Sucursal Sur,Sprite,2021,6,7647,16280526.87,11387991.58
Sucursal Sur,7 Up,2021,6,1409,2032556.27,1608879.12
Sucursal Sur,Pepsi,2021,6,8039,17836598.08,10898972.65
Sucursal Norte,Coca Cola,2021,7,10989,26593772.4,20318994.2
Sucursal Norte,Fanta,2021,7,1444,1872710.14,1400263.17
Sucursal Norte,Sprite,2021,7,6746,14528537.69,10398027.71
Sucursal Norte,7 Up,2021,7,1603,2611636.59,1699044.0
Sucursal Norte,Pepsi,2021,7,7564,15131254.67,10634140.11
Sucursal Centro,Coca Cola,2021,7,11209,26493487.77,16817520.41
Sucursal Centro,Fanta,2021,7,1722,2528541.38,1681718.75
Sucursal Centro,Sprite,2021,7,7032,13999382.08,10651950.61
Sucursal Centro,7 Up,2021,7,1603,2518215.6,1765499.56
Sucursal Centro,Pepsi,2021,7,8075,16482491.21,10199782.19
Sucursal Sur,Coca Cola,2021,7,11837,32975337.19,24280693.06
Sucursal Sur,Fanta,2021,7,1602,2439328.69,1740796.38
Sucursal Sur,Sprite,2021,7,7849,15733215.84,11479129.71
Sucursal Sur,7 Up,2021,7,1393,2298054.44,1507682.23
Sucursal Sur,Pepsi,2021,7,7935,14955852.34,11492666.05
Sucursal Norte,Coca Cola,2021,8,10022,23534384.65,16971013.68
Sucursal Norte,Fanta,2021,8,1753,2357736.4,1477882.28
Sucursal Norte,Sprite,2021,8,6841,13264087.75,9155896.57
Sucursal Norte,7 Up,2021,8,1537,2328042.82,1807432.69
Sucursal Norte,Pepsi,2021,8,7697,16696726.58,12266170.5
Sucursal Centro,Coca Cola,2021,8,11807,27879114.73,20699525.11
Sucursal Centro,Fanta,2021,8,1648,2430774.76,1702911.71
Sucursal Centro,Sprite,2021,8,6852,14390644.68,10286654.73
Sucursal Centro,7 Up,2021,8,1587,2535419.97,1566493.46
Sucursal Centro,Pepsi,2021,8,7358,14757783.78,10561911.37
Sucursal Sur,Coca Cola,2021,8,9980,25394444.18,16299657.37
Sucursal Sur,Fanta,2021,8,1663,2455442.2,1694453.01
Sucursal Sur,Sprite,2021,8,7864,17051818.16,11907334.41
Sucursal Sur,7 Up,2021,8,1468,2232249.65,1348811.0
Sucursal Sur,Pepsi,2021,8,7241,13796925.11,9528260.86
Sucursal Norte,Coca Cola,2021,9,9960,27745627.27,18466707.11
Sucursal Norte,Fanta,2021,9,1483,1996416.79,1357552.68
Sucursal Norte,Sprite,2021,9,7347,15277125.96,11031113.18
Sucursal Norte,7 Up,2021,9,1627,2280591.76,1427758.01
Sucursal Norte,Pepsi,2021,9,7409,13851497.94,10564672.22
Sucursal Centro,Coca Cola,2021,9,11100,28794220.36,18709499.79
Sucursal Centro,Fanta,2021,9,1604,2129905.14,1467245.68
Sucursal Centro,Sprite,2021,9,7885,16775778.01,13324611.64
Sucursal Centro,7 Up,2021,9,1470,2018213.03,1484024.4
Sucursal Centro,Pepsi,2021,9,8389,16874175.68,11864026.31
Sucursal Sur,Coca Cola,2021,9,10140,26530980.47,20127455.8
Sucursal Sur,Fanta,2021,9,1613,2242378.7,1704541.28
Sucursal Sur,Sprite,2021,9,6800,15055831.22,10460310.46
Sucursal Sur,7 Up,2021,9,1421,2147934.43,1668002.92
Sucursal Sur,Pepsi,2021,9,8208,16068208.23,9821000.29
Sucursal Norte,Coca Cola,2021,10,10171,26298282.68,16196869.35
Sucursal Norte,Fanta,2021,10,1688,2392558.07,1613489.23
Sucursal Norte,Sprite,2021,10,6625,13266823.0,8619100.49
Sucursal Norte,7 Up,2021,10,1614,2271161.21,1392822.62
Sucursal Norte,Pepsi,2021,10,8742,18288764.67,13124593.43
Sucursal Centro,Coca Cola,2021,10,11536,32472963.89,24896684.74
Sucursal Centro,Fanta,2021,10,1566,2094468.13,1388873.46
Sucursal Centro,Sprite,2021,10,7401,16611266.27,11409891.47
Sucursal Centro,7 Up,2021,10,1407,2126291.49,1601560.37
Sucursal Centro,Pepsi,2021,10,8110,17864464.21,14226178.25
Sucursal Sur,Coca Cola,2021,10,11846,32316986.14,24579382.07
Sucursal Sur,Fanta,2021,10,1534,2148842.08,1445613.91
Sucursal Sur,Sprite,2021,10,7448,15901189.66,10544685.34
Sucursal Sur,7 Up,2021,10,1521,2098356.68,1646720.98
Sucursal Sur,Pepsi,2021,10,8232,17333077.09,13143692.44
Sucursal Norte,Coca Cola,2021,11,11378,27394308.64,20536519.77
Sucursal Norte,Fanta,2021,11,1721,2315711.2,1732987.34
Sucursal Norte,Sprite,2021,11,7232,14474600.35,10938700.01
Sucursal Norte,7 Up,2021,11,1534,2268177.04,1634708.51
Sucursal Norte,Pepsi,2021,11,8390,16838207.27,12264106.74
Sucursal Centro,Coca Cola,2021,11,12043,28700512.57,20550416.42
Sucursal Centro,Fanta,2021,11,1634,2501691.98,1614259.42
Sucursal Centro,Sprite,2021,11,7635,16610184.23,12737688.66
Sucursal Centro,7 Up,2021,11,1359,2228760.73,1715281.38
Sucursal Centro,Pepsi,2021,11,7690,15979061.14,12496107.13
Sucursal Sur,Coca Cola,2021,11,10256,28087381.23,21886989.81
Sucursal Sur,Fanta,2021,11,1473,1980688.26,1521131.93
Sucursal Sur,Sprite,2021,11,6499,14482047.32,9873452.38
Sucursal Sur,7 Up,2021,11,1421,2305118.93,1621039.83
Sucursal Sur,Pepsi,2021,11,7296,14627624.77,9249241.0
Sucursal Norte,Coca Cola,2021,12,11047,28952225.94,21932966.46
Sucursal Norte,Fanta,2021,12,1494,2161129.71,1314662.16
Sucursal Norte,Sprite,2021,12,7466,14451977.61,11122887.71
Sucursal Norte,7 Up,2021,12,1405,1980371.86,1491928.15
Sucursal Norte,Pepsi,2021,12,8087,15086663.29,9775123.6
Sucursal Centro,Coca Cola,2021,12,11009,30317411.25,22039499.39
Sucursal Centro,Fanta,2021,12,1536,2071956.08,1310454.75
Sucursal Centro,Sprite,2021,12,6878,13548256.86,8540059.51
Sucursal Centro,7 Up,2021,12,1593,2502648.89,1575782.88
Sucursal Centro,Pepsi,2021,12,7739,16748087.47,12847913.34
Sucursal Sur,Coca Cola,2021,12,10701,26612358.73,20617681.69
Sucursal Sur,Fanta,2021,12,1759,2447684.73,1802547.19
Sucursal Sur,Sprite,2021,12,6854,14752419.61,11388161.39
Sucursal Sur,7 Up,2021,12,1397,2258389.68,1414681.91
Sucursal Sur,Pepsi,2021,12,8381,17095967.11,12801044.29
Sucursal Norte,Coca Cola,2022,1,10951,36676644.55,27735326.0
Sucursal Norte,Fanta,2022,1,1391,1460455.03,1118233.64
Sucursal Norte,Sprite,2022,1,5914,14211777.53,11250917.49
Sucursal Norte,7 Up,2022,1,2235,3142679.09,2512163.09
Sucursal Norte,Pepsi,2022,1,7618,17236292.69,10394124.03
Sucursal Centro,Coca Cola,2022,1,13162,43384892.88,26632048.23
Sucursal Centro,Fanta,2022,1,1175,1478343.02,1019511.22
Sucursal Centro,Sprite,2022,1,6826,15964856.06,11303636.21
Sucursal Centro,7 Up,2022,1,2117,2947920.29,1926386.53
Sucursal Centro,Pepsi,2022,1,7511,20177748.9,13990014.58
Sucursal Sur,Coca Cola,2022,1,11113,40304230.51,30477470.66
Sucursal Sur,Fanta,2022,1,1210,1396684.2,1006154.47
Sucursal Sur,Sprite,2022,1,5878,13864075.76,8911762.94
Sucursal Sur,7 Up,2022,1,2245,3594089.61,2758252.84
Sucursal Sur,Pepsi,2022,1,7743,18401483.52,13657342.35
Sucursal Norte,Coca Cola,2022,2,11771,39334513.68,25717125.71
Sucursal Norte,Fanta,2022,2,1243,1552507.2,1074386.63
Sucursal Norte,Sprite,2022,2,6838,14640939.03,9839951.5
Sucursal Norte,7 Up,2022,2,2321,3766552.58,2441050.22
Sucursal Norte,Pepsi,2022,2,8220,19338564.14,13129471.43
Sucursal Centro,Coca Cola,2022,2,13281,42707337.98,27332987.62
Sucursal Centro,Fanta,2022,2,1377,1504525.48,1088471.46
Sucursal Centro,Sprite,2022,2,6707,14965236.94,10516643.12
Sucursal Centro,7 Up,2022,2,2029,3282168.02,2092735.43
Sucursal Centro,Pepsi,2022,2,7742,19770422.3,14374334.44
Sucursal Sur,Coca Cola,2022,2,11548,37933548.86,27569065.78
Sucursal Sur,Fanta,2022,2,1207,1399750.43,869442.18
Sucursal Sur,Sprite,2022,2,6531,14975099.15,9891030.64
Sucursal Sur,7 Up,2022,2,2237,3482225.39,2599867.2
Sucursal Sur,Pepsi,2022,2,8447,20826570.03,13191600.96
Sucursal Norte,Coca Cola,2022,3,11813,36029529.29,25869186.17
Sucursal Norte,Fanta,2022,3,1307,1417013.75,897032.08
Sucursal Norte,Sprite,2022,3,6515,15552900.05,11024269.5
Sucursal Norte,7 Up,2022,3,2224,3100779.87,1877963.78
Sucursal Norte,Pepsi,2022,3,7917,18381911.65,11276617.28
Sucursal Centro,Coca Cola,2022,3,11991,37059881.37,25293622.36
Sucursal Centro,Fanta,2022,3,1228,1520563.09,1100808.0
Sucursal Centro,Sprite,2022,3,6081,14777327.6,10641090.4
Sucursal Centro,7 Up,2022,3,2225,3407269.8,2524268.18
Sucursal Centro,Pepsi,2022,3,8726,23088180.31,14587698.94
Sucursal Sur,Coca Cola,2022,3,13248,43882905.27,35041180.73
Sucursal Sur,Fanta,2022,3,1295,1625997.34,1113899.02
Sucursal Sur,Sprite,2022,3,6899,16937066.96,12701072.68
